M.Wt.,Model_Enthalpy,Model_Entropy,C,H,As,B,Br,Cl,F,Ge,I,N,O,P,S,Se,Si,DG (298K)
88.534,187.8,314.6,4,5,0,0,0,1,0,0,0,0,0,0,0,0,0,231.486651
88.534,194.5,313.8,4,5,0,0,0,1,0,0,0,0,0,0,0,0,0,238.425051
88.534,130.4,304,4,5,0,0,0,1,0,0,0,0,0,0,0,0,0,177.245451
88.534,207.4,313.1,4,5,0,0,0,1,0,0,0,0,0,0,0,0,0,251.533651
88.534,161.3,324.3,4,5,0,0,0,1,0,0,0,0,0,0,0,0,0,202.096051
88.534,122.6,325.1,4,5,0,0,0,1,0,0,0,0,0,0,0,0,0,163.157651
88.534,82.09,308.2,4,5,0,0,0,1,0,0,0,0,0,0,0,0,0,127.683851
88.534,120.8,298.7,4,5,0,0,0,1,0,0,0,0,0,0,0,0,0,169.224851
88.534,74.11,305.9,4,5,0,0,0,1,0,0,0,0,0,0,0,0,0,73.679251
88.534,190.5,315,4,5,0,0,0,1,0,0,0,0,0,0,0,0,0,234.067451
88.534,170.5,318.6,4,5,0,0,0,1,0,0,0,0,0,0,0,0,0,212.994651
88.534,175,309.4,4,5,0,0,0,1,0,0,0,0,0,0,0,0,0,220.236251
88.534,132.5,316,4,5,0,0,0,1,0,0,0,0,0,0,0,0,0,175.769451
88.534,118.7,297.7,4,5,0,0,0,1,0,0,0,0,0,0,0,0,0,167.422851
88.534,142.3,315.9,4,5,0,0,0,1,0,0,0,0,0,0,0,0,0,185.599251
88.9204,-562.3,368.3,3,9,0,1,0,0,1,0,0,1,0,0,0,0,0,-431.176126
89.0338,-164.1,296.3,2,4,0,0,0,0,0,0,0,1,1,1,0,0,0,-99.73349
89.05,-390.1,324.2,2,3,0,0,0,0,0,0,0,1,3,0,0,0,0,-304.62615
89.05,-566.6,325.1,2,3,0,0,0,0,0,0,0,1,3,0,0,0,0,-481.39435
89.05,-33.74,320.5,2,3,0,0,0,0,0,0,0,1,3,0,0,0,0,52.83645
89.054,-159.6,331.1,1,3,0,0,0,0,0,0,0,3,2,0,0,0,0,-51.360291
89.0694,-43.41,314.4,3,4,0,0,0,0,1,0,0,1,1,0,0,0,0,35.247845
89.0694,-147.8,304.8,3,4,0,0,0,0,1,0,0,1,1,0,0,0,0,-66.281355
89.0694,-139.5,307.2,3,4,0,0,0,0,1,0,0,1,1,0,0,0,0,-58.696555
89.0694,-37.75,314.8,3,4,0,0,0,0,1,0,0,1,1,0,0,0,0,40.788645
89.0694,-278.2,310.7,3,4,0,0,0,0,1,0,0,1,1,0,0,0,0,-198.439555
89.0694,-137.7,307.1,3,4,0,0,0,0,1,0,0,1,1,0,0,0,0,-56.866755
89.0694,-139.7,308.5,3,4,0,0,0,0,1,0,0,1,1,0,0,0,0,-59.283955
89.0694,-36.82,312.3,3,4,0,0,0,0,1,0,0,1,1,0,0,0,0,42.463645
89.0694,-309,309.2,3,4,0,0,0,0,1,0,0,1,1,0,0,0,0,-228.792555
89.0694,-148.1,306.1,3,4,0,0,0,0,1,0,0,1,1,0,0,0,0,-66.968755
89.0694,-171.5,303.4,3,4,0,0,0,0,1,0,0,1,1,0,0,0,0,-89.564155
89.0694,-30.2,330.7,3,4,0,0,0,0,1,0,0,1,1,0,0,0,0,43.600445
89.0694,38.2,330.9,3,4,0,0,0,0,1,0,0,1,1,0,0,0,0,111.940845
89.094,-124.4,351.7,3,7,0,0,0,0,0,0,0,1,2,0,0,0,0,1.740193667
89.094,-400.5,366.5,3,7,0,0,0,0,0,0,0,1,2,0,0,0,0,-278.602653
89.094,-455,352.3,3,7,0,0,0,0,0,0,0,1,2,0,0,0,0,-328.871053
89.094,-371.6,355.2,3,7,0,0,0,0,0,0,0,1,2,0,0,0,0,-246.335253
89.094,-139.7,351.5,3,7,0,0,0,0,0,0,0,1,2,0,0,0,0,-11.61609967
89.094,-424,345.6,3,7,0,0,0,0,0,0,0,1,2,0,0,0,0,-295.874453
89.094,-455.2,350.1,3,7,0,0,0,0,0,0,0,1,2,0,0,0,0,-328.415453
89.094,-389.3,356.7,3,7,0,0,0,0,0,0,0,1,2,0,0,0,0,-330.858573
89.094,-446.2,354.2,3,7,0,0,0,0,0,0,0,1,2,0,0,0,0,-320.737253
89.094,-240.9,328.6,3,7,0,0,0,0,0,0,0,1,2,0,0,0,0,-107.708453
89.094,-350.1,361.9,3,7,0,0,0,0,0,0,0,1,2,0,0,0,0,-226.831853
89.094,-365.7,351.2,3,7,0,0,0,0,0,0,0,1,2,0,0,0,0,-240.793253
89.094,-367.1,374.5,3,7,0,0,0,0,0,0,0,1,2,0,0,0,0,-247.586653
89.094,-428.3,360.7,3,7,0,0,0,0,0,0,0,1,2,0,0,0,0,-304.674253
89.094,-249.9,359.5,3,7,0,0,0,0,0,0,0,1,2,0,0,0,0,-125.916653
89.094,-292.7,353.6,3,7,0,0,0,0,0,0,0,1,2,0,0,0,0,-166.958453
89.094,-267.1,352.5,3,7,0,0,0,0,0,0,0,1,2,0,0,0,0,-141.030653
89.094,-231.4,353.7,3,7,0,0,0,0,0,0,0,1,2,0,0,0,0,-105.688253
89.094,-149.4,338.5,3,7,0,0,0,0,0,0,0,1,2,0,0,0,0,-19.158653
89.098,137.3,355.3,2,7,0,0,0,0,0,0,0,3,1,0,0,0,0,287.357006
89.098,-115.9,350.3,2,7,0,0,0,0,0,0,0,3,1,0,0,0,0,35.647006
89.098,-101.1,364.6,2,7,0,0,0,0,0,0,0,3,1,0,0,0,0,46.185606
89.102,177.1,355.8,1,7,0,0,0,0,0,0,0,5,0,0,0,0,0,351.830065
89.112,79.99,290,2,3,0,0,0,0,0,0,0,1,1,0,1,0,0,124.074332
89.1134,-157.2,341.4,4,8,0,0,0,0,1,0,0,1,0,0,0,0,0,-37.559258
89.1134,-143.1,342.1,4,8,0,0,0,0,1,0,0,1,0,0,0,0,0,-23.667858
89.1134,-144.2,349.5,4,8,0,0,0,0,1,0,0,1,0,0,0,0,0,-26.973058
89.1134,-209.1,342.4,4,8,0,0,0,0,1,0,0,1,0,0,0,0,0,-89.757258
89.1134,-166.8,348,4,8,0,0,0,0,1,0,0,1,0,0,0,0,0,-49.126058
89.1134,-238,319,4,8,0,0,0,0,1,0,0,1,0,0,0,0,0,-111.684058
89.1134,-157.9,332.4,4,8,0,0,0,0,1,0,0,1,0,0,0,0,0,-35.577258
89.1134,-161.4,349.3,4,8,0,0,0,0,1,0,0,1,0,0,0,0,0,-44.113458
89.1134,-135.2,338.7,4,8,0,0,0,0,1,0,0,1,0,0,0,0,0,-14.754658
89.1134,-116.9,336.4,4,8,0,0,0,0,1,0,0,1,0,0,0,0,0,4.230742
89.1134,-124.5,340.7,4,8,0,0,0,0,1,0,0,1,0,0,0,0,0,-4.650658
89.1134,-119.7,356.1,4,8,0,0,0,0,1,0,0,1,0,0,0,0,0,-4.439858
89.1134,-156.2,321.9,4,8,0,0,0,0,1,0,0,1,0,0,0,0,0,-30.748258
89.1134,-147.4,336.9,4,8,0,0,0,0,1,0,0,1,0,0,0,0,0,-26.418258
89.1134,-136.2,333.7,4,8,0,0,0,0,1,0,0,1,0,0,0,0,0,-14.264658
89.1134,-150.2,349.5,4,8,0,0,0,0,1,0,0,1,0,0,0,0,0,-32.973058
89.1134,-151,335.1,4,8,0,0,0,0,1,0,0,1,0,0,0,0,0,-29.481858
89.1134,-209.6,323,4,8,0,0,0,0,1,0,0,1,0,0,0,0,0,-84.476058
89.1134,-190.1,322.9,4,8,0,0,0,0,1,0,0,1,0,0,0,0,0,-64.946258
89.1134,-192.2,323.9,4,8,0,0,0,0,1,0,0,1,0,0,0,0,0,-67.344258
89.1134,-175.9,349.5,4,8,0,0,0,0,1,0,0,1,0,0,0,0,0,-58.673058
89.1134,-204.7,348.7,4,8,0,0,0,0,1,0,0,1,0,0,0,0,0,-87.234658
89.1134,-204.2,322.4,4,8,0,0,0,0,1,0,0,1,0,0,0,0,0,-78.897258
89.1134,-127.7,337.3,4,8,0,0,0,0,1,0,0,1,0,0,0,0,0,-6.837458
89.1134,-172.9,358.9,4,8,0,0,0,0,1,0,0,1,0,0,0,0,0,-58.474258
89.1134,-245.1,320.5,4,8,0,0,0,0,1,0,0,1,0,0,0,0,0,-119.231058
89.1134,-152.3,322.6,4,8,0,0,0,0,1,0,0,1,0,0,0,0,0,-27.056858
89.1134,-145.5,333.8,4,8,0,0,0,0,1,0,0,1,0,0,0,0,0,-23.594458
89.1134,-176,325.4,4,8,0,0,0,0,1,0,0,1,0,0,0,0,0,-51.591258
89.1134,-193.1,323,4,8,0,0,0,0,1,0,0,1,0,0,0,0,0,-67.976058
89.1134,-198.7,363.2,4,8,0,0,0,0,1,0,0,1,0,0,0,0,0,-85.555658
89.1134,-200.9,359.2,4,8,0,0,0,0,1,0,0,1,0,0,0,0,0,-86.563658
89.1134,-198.7,318.5,4,8,0,0,0,0,1,0,0,1,0,0,0,0,0,-72.235058
89.1134,-156.7,353.3,4,8,0,0,0,0,1,0,0,1,0,0,0,0,0,-40.605458
89.1134,-238.9,319.7,4,8,0,0,0,0,1,0,0,1,0,0,0,0,0,-112.792658
89.1134,-180.8,360.1,4,8,0,0,0,0,1,0,0,1,0,0,0,0,0,-66.731858
89.1134,-187.5,358.3,4,8,0,0,0,0,1,0,0,1,0,0,0,0,0,-72.895458
89.1134,-178.9,332.6,4,8,0,0,0,0,1,0,0,1,0,0,0,0,0,-56.636858
89.1134,-119.3,345.7,4,8,0,0,0,0,1,0,0,1,0,0,0,0,0,-0.940658
89.1134,-167.9,344.2,4,8,0,0,0,0,1,0,0,1,0,0,0,0,0,-49.093658
89.138,-240.5,380,4,11,0,0,0,0,0,0,0,1,1,0,0,0,0,-73.596756
89.138,-276.2,377.8,4,11,0,0,0,0,0,0,0,1,1,0,0,0,0,-108.641156
89.138,-260.3,382.8,4,11,0,0,0,0,0,0,0,1,1,0,0,0,0,-94.231156
89.138,-256.9,381.9,4,11,0,0,0,0,0,0,0,1,1,0,0,0,0,-90.562956
89.138,-211.3,390.7,4,11,0,0,0,0,0,0,0,1,1,0,0,0,0,-47.585356
89.138,-206.1,368.9,4,11,0,0,0,0,0,0,0,1,1,0,0,0,0,-35.888956
89.138,-243.8,374.1,4,11,0,0,0,0,0,0,0,1,1,0,0,0,0,-75.138556
89.138,-198.9,395,4,11,0,0,0,0,0,0,0,1,1,0,0,0,0,-36.466756
89.138,-194.8,397.3,4,11,0,0,0,0,0,0,0,1,1,0,0,0,0,-37.032266
89.138,-225.5,390.9,4,11,0,0,0,0,0,0,0,1,1,0,0,0,0,-61.844956
89.138,-233.4,376,4,11,0,0,0,0,0,0,0,1,1,0,0,0,0,-65.304756
89.138,-274.1,366.5,4,11,0,0,0,0,0,0,0,1,1,0,0,0,0,-103.173756
89.138,-265,371.9,4,11,0,0,0,0,0,0,0,1,1,0,0,0,0,-95.682956
89.138,-202.4,393.6,4,11,0,0,0,0,0,0,0,1,1,0,0,0,0,-39.549556
89.138,-175.5,384,4,11,0,0,0,0,0,0,0,1,1,0,0,0,0,-9.788756
89.138,-205.2,376.2,4,11,0,0,0,0,0,0,0,1,1,0,0,0,0,-37.164356
89.138,-258.2,372.8,4,11,0,0,0,0,0,0,0,1,1,0,0,0,0,-89.151156
89.138,-211.5,400.8,4,11,0,0,0,0,0,0,0,1,1,0,0,0,0,-50.795156
89.138,-237.8,387.4,4,11,0,0,0,0,0,0,0,1,1,0,0,0,0,-73.101956
89.138,-260.2,374.3,4,11,0,0,0,0,0,0,0,1,1,0,0,0,0,-91.598156
89.138,-281.3,365.5,4,11,0,0,0,0,0,0,0,1,1,0,0,0,0,-110.075756
89.138,-186.3,396.5,4,11,0,0,0,0,0,0,0,1,1,0,0,0,0,-24.313756
89.138,-234.9,397.2,4,11,0,0,0,0,0,0,0,1,1,0,0,0,0,-73.122356
89.138,-266.1,375.1,4,11,0,0,0,0,0,0,0,1,1,0,0,0,0,-97.736556
89.138,-255.6,381.7,4,11,0,0,0,0,0,0,0,1,1,0,0,0,0,-89.203356
89.138,-164.3,389.7,4,11,0,0,0,0,0,0,0,1,1,0,0,0,0,-0.287356
89.138,-154.4,362.7,4,11,0,0,0,0,0,0,0,1,1,0,0,0,0,17.658644
89.138,-121.7,378.8,4,11,0,0,0,0,0,0,0,1,1,0,0,0,0,45.490844
89.138,-112.3,398.4,4,11,0,0,0,0,0,0,0,1,1,0,0,0,0,49.120044
89.138,-97.67,374.6,4,11,0,0,0,0,0,0,0,1,1,0,0,0,0,70.842444
89.138,-125.2,377.2,4,11,0,0,0,0,0,0,0,1,1,0,0,0,0,42.537644
89.138,-110.4,395.8,4,11,0,0,0,0,0,0,0,1,1,0,0,0,0,51.794844
89.138,-117.4,367.9,4,11,0,0,0,0,0,0,0,1,1,0,0,0,0,53.109044
89.138,-104.7,399.7,4,11,0,0,0,0,0,0,0,1,1,0,0,0,0,56.332644
89.138,-105.8,389.1,4,11,0,0,0,0,0,0,0,1,1,0,0,0,0,58.391444
89.138,-238.2,383.2,4,11,0,0,0,0,0,0,0,1,1,0,0,0,0,-72.250356
89.142,-11.47,367.5,3,11,0,0,0,0,0,0,0,3,0,0,0,0,0,183.980303
89.156,57.69,337.4,3,7,0,0,0,0,0,0,0,1,0,0,1,0,0,136.678029
89.156,-5.681,341.4,3,7,0,0,0,0,0,0,0,1,0,0,1,0,0,72.115029
89.156,20.34,310.4,3,7,0,0,0,0,0,0,0,1,0,0,1,0,0,107.374029
89.156,31.87,317.4,3,7,0,0,0,0,0,0,0,1,0,0,1,0,0,116.818029
89.522,153.2,313.1,3,4,0,0,0,1,0,0,0,1,0,0,0,0,0,204.701552
89.522,265,309.6,3,4,0,0,0,1,0,0,0,1,0,0,0,0,0,317.544552
89.522,277.6,312.3,3,4,0,0,0,1,0,0,0,1,0,0,0,0,0,329.339952
89.522,197.8,316.4,3,4,0,0,0,1,0,0,0,1,0,0,0,0,0,248.318152
89.8604,-931.1,307.9,2,4,0,1,0,0,1,0,0,0,2,0,0,0,0,-848.459981
89.8798,-715.2,333.2,3,5,0,1,0,0,2,0,0,0,0,0,0,0,0,-649.835786
89.8798,-696.8,331.6,3,5,0,1,0,0,2,0,0,0,0,0,0,0,0,-630.958986
89.8798,-735.4,338,3,5,0,1,0,0,2,0,0,0,0,0,0,0,0,-671.466186
89.885,-1023,368.8,2,7,0,1,0,0,0,0,0,0,3,0,0,0,0,-899.742879
89.9932,-184.1,306.9,2,0,0,0,0,0,1,0,0,0,1,1,0,0,0,-199.11175
90.0178,-320.2,318.1,2,3,0,0,0,0,0,0,0,0,2,1,0,0,0,-279.784048
90.0178,-305.2,334.4,2,3,0,0,0,0,0,0,0,0,2,1,0,0,0,-269.641448
103.061,-114.6,366.2,3,6,0,0,0,0,0,0,0,1,1,1,0,0,0,-30.41053
90.034,-727.7,315.6,2,2,0,0,0,0,0,0,0,0,4,0,0,0,0,-664.6549627
90.0372,21.18,315.4,3,4,0,0,0,0,1,0,0,0,0,1,0,0,0,52.664147
90.0372,69.82,323.9,3,4,0,0,0,0,1,0,0,0,0,1,0,0,0,98.771147
90.0372,35.8,322.6,3,4,0,0,0,0,1,0,0,0,0,1,0,0,0,65.138547
90.0372,-12.07,295.3,3,4,0,0,0,0,1,0,0,0,0,1,0,0,0,25.403947
90.0372,-25.6,295.2,3,4,0,0,0,0,1,0,0,0,0,1,0,0,0,11.903747
90.0372,-21.75,296.6,3,4,0,0,0,0,1,0,0,0,0,1,0,0,0,15.336547
90.0372,16.05,315.8,3,4,0,0,0,0,1,0,0,0,0,1,0,0,0,47.414947
90.038,-353.8,324.9,1,2,0,0,0,0,0,0,0,2,3,0,0,0,0,-261.166849
90.0534,-499.6,322,3,3,0,0,0,0,1,0,0,0,2,0,0,0,0,-440.661113
90.0534,-505.2,319.6,3,3,0,0,0,0,1,0,0,0,2,0,0,0,0,-445.545913
90.0618,-164.7,309.8,3,7,0,0,0,0,0,0,0,0,1,1,0,0,0,-72.781751
90.0618,-120.9,338.6,3,7,0,0,0,0,0,0,0,0,1,1,0,0,0,-37.564151
90.0618,-175.8,356.6,3,7,0,0,0,0,0,0,0,0,1,1,0,0,0,-97.828151
90.0618,-153.1,346.5,3,7,0,0,0,0,0,0,0,0,1,1,0,0,0,-72.118351
90.0618,-240,335.5,3,7,0,0,0,0,0,0,0,0,1,1,0,0,0,-155.740351
90.0618,-352.4,345.3,3,7,0,0,0,0,0,0,0,0,1,1,0,0,0,-271.060751
90.0618,-228.3,310.1,3,7,0,0,0,0,0,0,0,0,1,1,0,0,0,-136.471151
90.0728,-262.3,311.3,4,4,0,0,0,0,2,0,0,0,0,0,0,0,0,-209.908918
90.0728,-171,321,4,4,0,0,0,0,2,0,0,0,0,0,0,0,0,-121.499518
90.0728,-248.6,310.9,4,4,0,0,0,0,2,0,0,0,0,0,0,0,0,-196.089718
90.0728,-252.3,339.9,4,4,0,0,0,0,2,0,0,0,0,0,0,0,0,-208.431718
90.0728,-324.9,316,4,4,0,0,0,0,2,0,0,0,0,0,0,0,0,-273.909518
90.0728,-83.99,326.5,4,4,0,0,0,0,2,0,0,0,0,0,0,0,0,-36.128518
90.0728,-205,309.2,4,4,0,0,0,0,2,0,0,0,0,0,0,0,0,-151.983118
90.0728,-292.1,316.5,4,4,0,0,0,0,2,0,0,0,0,0,0,0,0,-241.258518
90.0728,-234.1,303,4,4,0,0,0,0,2,0,0,0,0,0,0,0,0,-179.235518
90.0728,-136.8,323.7,4,4,0,0,0,0,2,0,0,0,0,0,0,0,0,-88.104118
90.0728,-137.1,319.8,4,4,0,0,0,0,2,0,0,0,0,0,0,0,0,-87.241918
90.0728,-164.1,330.6,4,4,0,0,0,0,2,0,0,0,0,0,0,0,0,-117.460318
90.0728,-310.8,316.4,4,4,0,0,0,0,2,0,0,0,0,0,0,0,0,-259.928718
90.0728,-241.5,307.2,4,4,0,0,0,0,2,0,0,0,0,0,0,0,0,-187.887118
90.0728,-153.6,327.3,4,4,0,0,0,0,2,0,0,0,0,0,0,0,0,-105.976918
90.0728,-183.1,327.7,4,4,0,0,0,0,2,0,0,0,0,0,0,0,0,-135.596118
90.0728,-297.8,313.5,4,4,0,0,0,0,2,0,0,0,0,0,0,0,0,-246.064518
90.0728,-235.7,307.2,4,4,0,0,0,0,2,0,0,0,0,0,0,0,0,-182.087118
90.0728,-107.5,332.1,4,4,0,0,0,0,2,0,0,0,0,0,0,0,0,-61.307318
90.0728,-222.8,315,4,4,0,0,0,0,2,0,0,0,0,0,0,0,0,-171.511518
90.0728,-100.7,322.2,4,4,0,0,0,0,2,0,0,0,0,0,0,0,0,-51.557118
90.0728,-311.3,311.8,4,4,0,0,0,0,2,0,0,0,0,0,0,0,0,-259.057918
90.0728,-176.4,320.4,4,4,0,0,0,0,2,0,0,0,0,0,0,0,0,-126.720718
90.0728,-202.1,319.7,4,4,0,0,0,0,2,0,0,0,0,0,0,0,0,-152.212118
90.0728,-260.6,322.1,4,4,0,0,0,0,2,0,0,0,0,0,0,0,0,-211.427318
90.0728,-288.1,304.4,4,4,0,0,0,0,2,0,0,0,0,0,0,0,0,-233.652718
90.0728,-187.2,324.2,4,4,0,0,0,0,2,0,0,0,0,0,0,0,0,-138.653118
90.0728,-235.3,301.2,4,4,0,0,0,0,2,0,0,0,0,0,0,0,0,-179.899118
90.0728,-143.6,322.4,4,4,0,0,0,0,2,0,0,0,0,0,0,0,0,-94.516718
90.0728,-145.2,323.7,4,4,0,0,0,0,2,0,0,0,0,0,0,0,0,-96.504118
90.0728,-243.4,323.3,4,4,0,0,0,0,2,0,0,0,0,0,0,0,0,-194.584918
90.078,-474.5,305.8,3,6,0,0,0,0,0,0,0,0,3,0,0,0,0,-347.2818747
90.078,-522.1,359.1,3,6,0,0,0,0,0,0,0,0,3,0,0,0,0,-415.451611
90.078,-505,352.9,3,6,0,0,0,0,0,0,0,0,3,0,0,0,0,-396.504011
90.078,-593,346.2,3,6,0,0,0,0,0,0,0,0,3,0,0,0,0,-488.467709
90.078,-519,355,3,6,0,0,0,0,0,0,0,0,3,0,0,0,0,-413.466429
90.078,-593.9,342.7,3,6,0,0,0,0,0,0,0,0,3,0,0,0,0,-482.364411
90.078,-511.6,351.9,3,6,0,0,0,0,0,0,0,0,3,0,0,0,0,-402.806011
90.078,-518.2,365.2,3,6,0,0,0,0,0,0,0,0,3,0,0,0,0,-452.069411
90.082,-264,353.9,2,6,0,0,0,0,0,0,0,2,2,0,0,0,0,-130.979952
90.082,-91.85,348.6,2,6,0,0,0,0,0,0,0,2,2,0,0,0,0,42.749448
90.082,-135,352.7,2,6,0,0,0,0,0,0,0,2,2,0,0,0,0,-1.622352
90.082,-119.9,365.3,2,6,0,0,0,0,0,0,0,2,2,0,0,0,0,9.722848
90.082,-251.9,353.2,2,6,0,0,0,0,0,0,0,2,2,0,0,0,0,-118.671352
90.082,-299,359.4,2,6,0,0,0,0,0,0,0,2,2,0,0,0,0,-167.618952
90.082,-304.3,355.1,2,6,0,0,0,0,0,0,0,2,2,0,0,0,0,-171.637552
90.086,18.34,357.2,1,6,0,0,0,0,0,0,0,4,1,0,0,0,0,175.198707
90.086,126.5,355.4,1,6,0,0,0,0,0,0,0,4,1,0,0,0,0,283.895107
90.096,-77.55,331,2,2,0,0,0,0,0,0,0,0,2,0,1,0,0,-63.137826
90.0974,-345.4,355.1,4,7,0,0,0,0,1,0,0,0,1,0,0,0,0,-247.296016
90.0974,-384,346.2,4,7,0,0,0,0,1,0,0,0,1,0,0,0,0,-283.243816
90.0974,-333.1,348,4,7,0,0,0,0,1,0,0,0,1,0,0,0,0,-232.880216
90.0974,-325.9,350.5,4,7,0,0,0,0,1,0,0,0,1,0,0,0,0,-226.425216
90.0974,-317,338.4,4,7,0,0,0,0,1,0,0,0,1,0,0,0,0,-213.919416
90.0974,-368.5,347.6,4,7,0,0,0,0,1,0,0,0,1,0,0,0,0,-268.161016
90.0974,-340.7,336.6,4,7,0,0,0,0,1,0,0,0,1,0,0,0,0,-237.083016
90.0974,-382,347.1,4,7,0,0,0,0,1,0,0,0,1,0,0,0,0,-281.512016
90.0974,-339.9,355.8,4,7,0,0,0,0,1,0,0,0,1,0,0,0,0,-242.004616
90.0974,-332.1,337.3,4,7,0,0,0,0,1,0,0,0,1,0,0,0,0,-228.691616
90.0974,-380.4,359,4,7,0,0,0,0,1,0,0,0,1,0,0,0,0,-283.458216
90.0974,-291.5,339.8,4,7,0,0,0,0,1,0,0,0,1,0,0,0,0,-188.836616
90.0974,-346.2,357,4,7,0,0,0,0,1,0,0,0,1,0,0,0,0,-248.662216
90.0974,-330.1,363.9,4,7,0,0,0,0,1,0,0,0,1,0,0,0,0,-234.618416
90.0974,-410.5,350,4,7,0,0,0,0,1,0,0,0,1,0,0,0,0,-310.876216
90.0974,-366,344.4,4,7,0,0,0,0,1,0,0,0,1,0,0,0,0,-264.707416
90.0974,-428.9,349.7,4,7,0,0,0,0,1,0,0,0,1,0,0,0,0,-329.186816
90.0974,-442.7,323.1,4,7,0,0,0,0,1,0,0,0,1,0,0,0,0,-335.060016
90.0974,-316.1,346.9,4,7,0,0,0,0,1,0,0,0,1,0,0,0,0,-215.552416
90.0974,-298.8,344.3,4,7,0,0,0,0,1,0,0,0,1,0,0,0,0,-197.477616
90.0974,-350.3,350.6,4,7,0,0,0,0,1,0,0,0,1,0,0,0,0,-250.855016
90.0974,-308.9,340.2,4,7,0,0,0,0,1,0,0,0,1,0,0,0,0,-206.355816
90.0974,-306.9,342.8,4,7,0,0,0,0,1,0,0,0,1,0,0,0,0,-205.130616
90.0974,-332.7,328.8,4,7,0,0,0,0,1,0,0,0,1,0,0,0,0,-226.758616
90.0974,-342.6,340.2,4,7,0,0,0,0,1,0,0,0,1,0,0,0,0,-240.055816
90.0974,-328.5,340.2,4,7,0,0,0,0,1,0,0,0,1,0,0,0,0,-225.955816
90.0974,-362.1,359.5,4,7,0,0,0,0,1,0,0,0,1,0,0,0,0,-265.307216
90.0974,-347.2,345,4,7,0,0,0,0,1,0,0,0,1,0,0,0,0,-246.086216
90.0974,-359.5,340.1,4,7,0,0,0,0,1,0,0,0,1,0,0,0,0,-256.926016
90.0974,-398.9,326.2,4,7,0,0,0,0,1,0,0,0,1,0,0,0,0,-292.183816
90.0974,-436.8,341.6,4,7,0,0,0,0,1,0,0,0,1,0,0,0,0,-334.673016
90.0974,-342.8,357.3,4,7,0,0,0,0,1,0,0,0,1,0,0,0,0,-245.351616
90.0974,-373.4,326.1,4,7,0,0,0,0,1,0,0,0,1,0,0,0,0,-266.654016
90.0974,-384.2,328.5,4,7,0,0,0,0,1,0,0,0,1,0,0,0,0,-278.169216
90.0974,-375.7,364.8,4,7,0,0,0,0,1,0,0,0,1,0,0,0,0,-280.486616
90.0974,-431.7,342.7,4,7,0,0,0,0,1,0,0,0,1,0,0,0,0,-329.900816
90.0974,-414,347.2,4,7,0,0,0,0,1,0,0,0,1,0,0,0,0,-313.541816
90.0974,-386.6,325.1,4,7,0,0,0,0,1,0,0,0,1,0,0,0,0,-279.556016
90.0974,-453,321.2,4,7,0,0,0,0,1,0,0,0,1,0,0,0,0,-344.793816
90.0974,-348.2,347.6,4,7,0,0,0,0,1,0,0,0,1,0,0,0,0,-247.861016
90.0974,-324.4,328,4,7,0,0,0,0,1,0,0,0,1,0,0,0,0,-218.220216
90.0974,-337.7,360.9,4,7,0,0,0,0,1,0,0,0,1,0,0,0,0,-241.324416
90.0974,-347.2,340.6,4,7,0,0,0,0,1,0,0,0,1,0,0,0,0,-244.775016
90.0974,-327,353.4,4,7,0,0,0,0,1,0,0,0,1,0,0,0,0,-228.389416
90.0974,-352.9,330.2,4,7,0,0,0,0,1,0,0,0,1,0,0,0,0,-247.375816
90.0974,-404.1,355.7,4,7,0,0,0,0,1,0,0,0,1,0,0,0,0,-306.174816
90.0974,-359.1,348.1,4,7,0,0,0,0,1,0,0,0,1,0,0,0,0,-258.910016
90.0974,-362.5,327.5,4,7,0,0,0,0,1,0,0,0,1,0,0,0,0,-256.171216
90.0974,-392.2,387.5,4,7,0,0,0,0,1,0,0,0,1,0,0,0,0,-303.751216
90.0974,-404,350.8,4,7,0,0,0,0,1,0,0,0,1,0,0,0,0,-304.614616
90.0974,-452.3,351.4,4,7,0,0,0,0,1,0,0,0,1,0,0,0,0,-353.093416
90.0974,-428.1,346.8,4,7,0,0,0,0,1,0,0,0,1,0,0,0,0,-327.522616
90.0974,-399.7,329.7,4,7,0,0,0,0,1,0,0,0,1,0,0,0,0,-294.026816
90.0974,-418.6,326.5,4,7,0,0,0,0,1,0,0,0,1,0,0,0,0,-311.973216
90.0974,-372.7,358.4,4,7,0,0,0,0,1,0,0,0,1,0,0,0,0,-275.579416
90.0974,-390.2,345.9,4,7,0,0,0,0,1,0,0,0,1,0,0,0,0,-289.354416
90.0974,-443,357.4,4,7,0,0,0,0,1,0,0,0,1,0,0,0,0,-345.581416
90.0974,-405.4,350,4,7,0,0,0,0,1,0,0,0,1,0,0,0,0,-305.776216
90.0974,-385.9,337.4,4,7,0,0,0,0,1,0,0,0,1,0,0,0,0,-282.521416
90.1014,-89.7,344.1,3,7,0,0,0,0,1,0,0,2,0,0,0,0,0,36.504043
90.1014,-76.02,331.9,3,7,0,0,0,0,1,0,0,2,0,0,0,0,0,53.819643
90.1014,-102.1,354.6,3,7,0,0,0,0,1,0,0,2,0,0,0,0,0,20.975043
90.1014,-49.14,332.9,3,7,0,0,0,0,1,0,0,2,0,0,0,0,0,80.401643
90.1014,-89.47,349.9,3,7,0,0,0,0,1,0,0,2,0,0,0,0,0,35.005643
90.1058,-88.81,371.4,4,11,0,0,0,0,0,0,0,0,0,1,0,0,0,33.780346
